character,G_x,G_y,M,Euclid
礫,254,242,45645,8.94427190999916
祀,240,241,36621,13.45362404707371
祠,263,235,38703,19.849433241279208
祗,240,258,41234,12.806248474865697
祟,249,258,35359,8.06225774829855
祚,235,247,34794,15.297058540778355
祕,239,248,36746,11.180339887498949
祓,238,257,39145,13.892443989449804
祺,250,249,42164,1.0
祿,241,252,42053,9.219544457292887
禊,248,248,43933,2.8284271247461903
禝,246,237,44334,13.601470508735444
禧,249,255,46447,5.0990195135927845
齋,246,243,42054,8.06225774829855
禪,250,232,45427,18.0
禮,252,257,47671,7.280109889280518
禳,250,255,49652,5.0
禹,254,260,38325,10.770329614269007
禺,254,241,40675,9.848857801796104
秉,255,244,39374,7.810249675906654
秕,245,254,38867,6.4031242374328485
秧,245,251,38036,5.0990195135927845
秬,243,250,38327,7.0
秡,243,250,38846,7.0
秣,242,249,37836,8.06225774829855
稈,247,226,39802,24.186773244895647
稍,261,248,39501,11.180339887498949
稘,253,243,41117,7.615773105863909
稙,253,255,43174,5.830951894845301
稠,272,240,45908,24.166091947189145
禀,249,249,40257,1.4142135623730951
稱,252,252,43273,2.8284271247461903
稻,259,253,40221,9.486832980505138
稾,253,251,42915,3.1622776601683795
稷,251,239,44849,11.045361017187261
穃,249,248,40913,2.23606797749979
穗,259,250,46084,9.0
穉,252,234,45023,16.1245154965971
穡,255,254,45844,6.4031242374328485
穢,255,258,45670,9.433981132056603
穩,258,251,45463,8.06225774829855
龝,262,260,52101,15.620499351813308
穰,255,249,49017,5.0990195135927845
穽,248,237,36553,13.152946437965905
窈,246,252,36915,4.47213595499958
窗,245,250,40885,5.0
窕,249,255,37869,5.0990195135927845
窘,244,245,41760,7.810249675906654
窖,247,246,40540,5.0
窩,248,248,41269,2.8284271247461903
竈,247,258,48216,8.54400374531753
窰,242,252,41909,8.246211251235321
窶,249,251,47540,1.4142135623730951
竅,242,249,41792,8.06225774829855
竄,241,259,44879,12.727922061357855
窿,243,259,47248,11.40175425099138
邃,257,263,42745,14.7648230602334
竇,248,246,44590,4.47213595499958
竊,261,254,49041,11.704699910719626
竍,236,242,26866,16.1245154965971
竏,244,236,27888,15.231546211727817
竕,249,250,32397,1.0
竓,258,261,32262,13.601470508735444
站,257,262,30636,13.892443989449804
竚,252,236,29936,14.142135623730951
竝,244,271,31856,21.840329667841555
竡,259,238,34948,15.0
竢,253,258,36141,8.54400374531753
竦,256,246,38636,7.211102550927978
竭,277,238,41278,29.546573405388315
竰,262,243,43127,13.892443989449804
笂,258,246,33289,8.94427190999916
笏,260,236,35261,17.204650534085253
笊,251,233,30721,17.029386365926403
笆,254,253,35850,5.0
笳,253,251,37372,3.1622776601683795
笘,256,244,31315,8.48528137423857
笞,251,245,36412,5.0990195135927845
笵,258,254,36162,8.94427190999916
笨,252,239,33836,11.180339887498949
笶,247,244,35080,6.708203932499369
筐,244,250,38237,6.0
筺,245,251,39439,5.0990195135927845
笄,248,230,34441,20.09975124224178
筍,255,239,35942,12.083045973594572
笋,247,226,35021,24.186773244895647
筌,253,263,36539,13.341664064126334
筅,255,253,35575,5.830951894845301
筵,247,258,39232,8.54400374531753
筥,250,247,36639,3.0
筴,252,243,35921,7.280109889280518
筧,255,250,39419,5.0
筰,253,234,34952,16.278820596099706
筱,248,246,38895,4.47213595499958
筬,256,250,39326,6.0
筮,250,264,39357,14.0
箝,248,250,41331,2.0
箘,251,248,43663,2.23606797749979
箟,248,258,39938,8.246211251235321
箍,252,254,42939,4.47213595499958
箜,247,259,38002,9.486832980505138
箚,261,252,38286,11.180339887498949
箒,251,238,40372,12.041594578792296
箏,253,236,36923,14.317821063276353
筝,251,235,35823,15.033296378372908
箙,252,256,45239,6.324555320336759
篋,250,250,42593,0.0
篁,248,262,42022,12.165525060596439
篌,256,252,39937,6.324555320336759
篏,244,248,40240,6.324555320336759
箴,260,252,40878,10.198039027185569
篆,245,248,39797,5.385164807134504
篝,252,255,43389,5.385164807134504
篩,250,245,43131,5.0
簑,247,254,42396,5.0
簔,247,253,43958,4.242640687119285
篦,248,255,41009,5.385164807134504
篥,250,246,42615,4.0
簀,254,248,41759,4.47213595499958
簇,251,254,38453,4.123105625617661
簓,246,249,42353,4.123105625617661
篳,249,239,42668,11.045361017187261
篷,248,263,45259,13.152946437965905
簗,255,250,40579,5.0
簍,248,254,45642,4.47213595499958
篶,256,249,40716,6.082762530298219
簣,251,249,42474,1.4142135623730951
簧,253,253,44799,4.242640687119285
簪,253,243,41992,7.615773105863909
簟,248,242,43566,8.246211251235321
簷,261,252,43049,11.180339887498949
簫,251,254,45640,4.123105625617661
簽,250,247,39884,3.0
籌,251,247,44525,3.1622776601683795
籃,241,266,43451,18.35755975068582
籔,236,255,45758,14.866068747318506
籏,256,251,41743,6.082762530298219
籀,257,257,46025,9.899494936611665
籐,246,255,46241,6.4031242374328485
籘,245,252,46892,5.385164807134504
籟,260,252,48582,10.198039027185569
籤,245,261,44971,12.083045973594572
籖,245,261,44136,12.083045973594572
籥,252,254,46540,4.47213595499958
籬,238,262,49270,16.97056274847714
籵,227,241,30555,24.698178070456937
粃,241,254,37980,9.848857801796104
粐,239,222,35176,30.083217912982647
粤,250,244,36123,6.0
粭,238,255,37709,13.0
粢,254,259,35709,9.848857801796104
粫,262,256,42327,13.416407864998739
粡,268,239,43154,21.095023109728988
粨,252,247,38697,3.605551275463989
粳,244,238,43260,13.416407864998739
粲,252,249,38962,2.23606797749979
粱,254,248,37065,4.47213595499958
粮,241,253,40942,9.486832980505138
粹,242,238,37201,14.422205101855956
粽,246,248,39757,4.47213595499958
糀,250,248,39459,2.0
糅,247,237,43705,13.341664064126334
糂,255,254,44523,6.4031242374328485
糘,247,245,41055,5.830951894845301
糒,259,254,48609,9.848857801796104
糜,252,247,43319,3.605551275463989
糢,251,248,44691,2.23606797749979
鬻,256,244,43953,8.48528137423857
糯,262,245,48403,13.0
糲,267,246,50096,17.46424919657298
糴,255,244,48148,7.810249675906654
糶,250,246,50165,4.0
糺,230,270,30789,28.284271247461902
紆,231,247,35717,19.235384061671343
紂,237,256,35652,14.317821063276353
紜,238,268,36511,21.633307652783937
紕,239,262,40449,16.278820596099706
紊,253,247,36408,4.242640687119285
絅,258,250,43172,8.0
絋,238,264,39052,18.439088914585774
紮,250,250,33211,0.0
紲,241,251,42962,9.055385138137417
紿,244,265,39750,16.15549442140351
紵,235,247,35861,15.297058540778355
絳,239,250,41286,11.0
絖,240,259,40444,13.45362404707371
絎,232,255,38451,18.681541692269406
絲,250,257,38861,7.0
絨,246,260,40712,10.770329614269007
絮,258,247,36084,8.54400374531753
絏,250,257,43700,7.0
絣,242,251,39876,8.06225774829855
經,241,257,41494,11.40175425099138
綉,244,253,42356,6.708203932499369
絛,256,249,40831,6.082762530298219
綏,246,256,41133,7.211102550927978
絽,254,258,41819,8.94427190999916
綛,250,254,41203,4.0
綮,250,241,39785,9.0
綣,247,258,45941,8.54400374531753
綵,241,250,40070,9.0
緇,262,260,46166,15.620499351813308
綽,241,253,41378,9.486832980505138
綫,253,254,44720,5.0
總,252,260,45396,10.198039027185569
綢,268,246,48168,18.439088914585774
綯,260,258,44363,12.806248474865697
緜,239,252,43771,11.180339887498949
綟,242,250,43915,8.0
綰,245,254,43137,6.4031242374328485
緘,249,258,43685,8.06225774829855
緝,247,246,42693,5.0
緤,244,248,44348,6.324555320336759
緞,244,252,46777,6.324555320336759
緲,241,245,44595,10.295630140987
緡,250,249,46859,1.0
縅,248,261,44846,11.180339887498949
縊,246,267,44327,17.46424919657298
縣,240,247,43095,10.44030650891055
縡,245,245,42200,7.0710678118654755
縒,244,261,43472,12.529964086141668
縱,236,256,43477,15.231546211727817
縟,253,245,48302,5.830951894845301
縉,245,252,45570,5.385164807134504
縋,243,261,42228,13.038404810405298
縢,246,252,47554,4.47213595499958
繆,244,239,42868,12.529964086141668
繦,252,256,47645,6.324555320336759
縻,255,247,42935,5.830951894845301
縵,247,247,46604,4.242640687119285
縹,255,244,47356,7.810249675906654
繃,267,262,50379,20.808652046684813
縷,251,254,49143,4.123105625617661
縲,259,245,47161,10.295630140987
縺,247,259,46975,9.486832980505138
繧,249,246,46672,4.123105625617661
繝,265,242,51724,17.0
繖,244,256,48887,8.48528137423857
繞,247,263,44295,13.341664064126334
繙,252,256,49472,6.324555320336759
繚,245,252,46712,5.385164807134504
繹,249,236,46221,14.035668847618199
繪,245,260,47356,11.180339887498949
繩,255,252,50930,5.385164807134504
繼,251,260,50803,10.04987562112089
繻,257,253,50589,7.615773105863909
纃,243,249,46616,7.0710678118654755
緕,243,251,42153,7.0710678118654755
繽,258,256,48957,10.0
辮,249,241,42799,9.055385138137417
繿,240,258,48262,12.806248474865697
纈,254,247,47923,5.0
纉,254,254,48944,5.656854249492381
續,258,253,50799,8.54400374531753
纒,257,248,50922,7.280109889280518
纐,256,247,46946,6.708203932499369
纓,252,243,51572,7.280109889280518
纔,252,261,50388,11.180339887498949
纖,252,258,49122,8.246211251235321
纎,253,259,48344,9.486832980505138
纛,247,252,47246,3.605551275463989
纜,253,251,51373,3.1622776601683795
缸,223,274,32159,36.124783736376884
缺,239,259,39131,14.212670403551895
罅,254,248,44602,4.47213595499958
罌,252,239,44996,11.180339887498949
罍,248,248,47329,2.8284271247461903
罎,259,249,48495,9.055385138137417
罐,256,252,48215,6.324555320336759
网,256,230,36715,20.8806130178211
罕,248,212,30816,38.05259518088089
罔,253,230,38441,20.223748416156685
罘,256,217,32762,33.54101966249684
罟,248,230,35313,20.09975124224178
罠,241,242,41019,12.041594578792296
罨,258,243,43550,10.63014581273465
罩,251,228,38666,22.02271554554524
罧,250,233,39293,17.0
罸,243,238,39658,13.892443989449804
羂,264,246,45496,14.560219778561036
羆,246,242,44408,8.94427190999916
羃,248,236,44469,14.142135623730951
羈,256,247,50747,6.708203932499369
羇,247,241,46123,9.486832980505138
羌,261,261,31571,15.556349186104045
羔,248,266,30410,16.1245154965971
羝,246,252,40541,4.47213595499958
羣,248,232,42064,18.110770276274835
羯,268,240,44263,20.591260281974
羲,255,255,44668,7.0710678118654755
羹,249,258,44584,8.06225774829855
羮,251,260,40116,10.04987562112089
羶,256,253,47541,6.708203932499369
羸,248,266,44212,16.1245154965971
譱,249,259,45177,9.055385138137417
翅,264,250,42464,14.0
翆,254,224,36176,26.30589287593181
翊,280,238,39613,32.31098884280702
翕,256,269,37991,19.924858845171276
翡,262,251,40313,12.041594578792296
翦,252,251,43141,2.23606797749979
翩,260,249,50503,10.04987562112089
翳,250,241,47369,9.0
翹,259,255,47026,10.295630140987
飜,255,252,54382,5.385164807134504
耆,256,250,38587,6.0
耄,263,260,40938,16.401219466856727
耋,256,264,43243,15.231546211727817
耒,253,252,31735,3.605551275463989
耘,244,261,35815,12.529964086141668
耙,249,254,38163,4.123105625617661
耜,261,251,40398,11.045361017187261
耡,257,253,45291,7.615773105863909
耨,253,240,48590,10.44030650891055
耿,234,247,36606,16.278820596099706
耻,232,256,37146,18.973665961010276
聊,253,237,44600,13.341664064126334
聆,237,243,37612,14.7648230602334
聒,246,247,40279,5.0
聘,248,237,43876,13.152946437965905
聚,240,232,38054,20.591260281974
聟,245,244,38879,7.810249675906654
聢,241,244,41687,10.816653826391969
聨,249,238,44019,12.041594578792296
聳,249,248,38031,2.23606797749979
聲,250,235,44456,15.0
聰,253,251,45596,3.1622776601683795
聶,247,248,42161,3.605551275463989
聹,250,238,45781,12.0
聽,245,251,49172,5.0990195135927845
聿,254,243,36403,8.06225774829855
肄,248,247,42239,3.605551275463989
肆,249,251,41203,1.4142135623730951
肅,253,258,42342,8.54400374531753
肛,230,248,33661,20.09975124224178
肓,250,245,34786,5.0
肚,231,261,34766,21.95449840010015
肭,261,258,41473,13.601470508735444
冐,255,228,37587,22.561028345356956
肬,245,258,38872,9.433981132056603
胛,254,222,41117,28.284271247461902
胥,250,234,37704,16.0
胙,234,245,35863,16.76305461424021
胝,244,258,41636,10.0
胄,253,238,38353,12.36931687685298
胚,241,243,38498,11.40175425099138
胖,237,243,38964,14.7648230602334
脉,238,251,40264,12.041594578792296
胯,240,246,40317,10.770329614269007
胱,247,257,40253,7.615773105863909
脛,243,243,42651,9.899494936611665
脣,248,231,40835,19.1049731745428
脯,261,258,46771,13.601470508735444
腋,240,254,43843,10.770329614269007
隋,246,247,42335,5.0
腆,248,249,47017,2.23606797749979
脾,240,242,42961,12.806248474865697
腓,239,248,41354,11.180339887498949
腑,246,252,43054,4.47213595499958
胼,245,246,40248,6.4031242374328485
腱,248,257,45607,7.280109889280518
腮,249,238,46276,12.041594578792296
腥,244,243,44807,9.219544457292887
腦,265,254,46775,15.524174696260024
腴,243,245,43300,8.602325267042627
膃,250,253,48443,3.0
膈,261,247,47125,11.40175425099138
膊,252,242,47295,8.246211251235321
膀,249,249,44151,1.4142135623730951
膂,249,238,39244,12.041594578792296
膠,242,233,43772,18.788294228055936
膕,264,242,51415,16.1245154965971
膤,251,242,46827,8.06225774829855
膣,249,252,46108,2.23606797749979
腟,244,256,43363,8.48528137423857
膓,248,251,47562,2.23606797749979
膩,242,259,46803,12.041594578792296
膰,252,254,49304,4.47213595499958
膵,243,238,41764,13.892443989449804
膾,245,256,47426,7.810249675906654
膸,247,259,48281,9.486832980505138
膽,256,255,47558,7.810249675906654
臀,248,227,42353,23.08679276123039
臂,252,234,39505,16.1245154965971
膺,264,246,44789,14.560219778561036
臉,241,256,44986,10.816653826391969
臍,245,246,47171,6.4031242374328485
臑,258,244,50519,10.0
臙,247,257,46750,7.615773105863909
臘,244,258,51335,10.0
臈,260,252,47412,10.198039027185569
臚,252,265,52367,15.132745950421556
臟,249,257,50807,7.0710678118654755
臠,254,241,44943,9.848857801796104
臧,256,261,43285,12.529964086141668
臺,245,262,41577,13.0
臻,249,253,42113,3.1622776601683795
臾,251,250,31738,1.0
舁,247,243,32339,7.615773105863909
舂,252,256,41108,6.324555320336759
舅,273,248,41579,23.08679276123039
與,249,242,40557,8.06225774829855
舊,250,256,45223,6.0
舍,252,259,32696,9.219544457292887
舐,246,264,41730,14.560219778561036
舖,265,264,44924,20.518284528683193
舩,235,269,39659,24.20743687382041
舫,238,258,40457,14.422205101855956
舸,243,256,40604,9.219544457292887
舳,256,268,43454,18.973665961010276
艀,239,247,40525,11.40175425099138
艙,242,262,46258,14.422205101855956
艘,245,252,46958,5.385164807134504
艝,252,253,48070,3.605551275463989
艚,259,247,51860,9.486832980505138
艟,249,263,49228,13.038404810405298
艤,254,261,50109,11.704699910719626
艢,251,259,47941,9.055385138137417
艨,247,250,49990,3.0
艪,254,254,49895,5.656854249492381
艫,252,266,52504,16.1245154965971
舮,235,239,37451,18.601075237738275
艱,234,248,46208,16.1245154965971
艷,234,259,47678,18.35755975068582
艸,263,240,33649,16.401219466856727
艾,253,250,26627,3.0
芍,266,224,26308,30.528675044947494
芒,245,249,28069,5.0990195135927845
芫,256,253,31874,6.708203932499369
芟,258,249,33057,8.06225774829855
芻,264,256,37301,15.231546211727817
芬,252,248,30098,2.8284271247461903
苡,247,252,30178,3.605551275463989
苣,241,248,35063,9.219544457292887
苟,257,235,32245,16.55294535724685
苒,250,250,37496,0.0
苴,248,267,35810,17.11724276862369
苳,248,240,31677,10.198039027185569
莓,253,248,40580,3.605551275463989
范,259,259,34556,12.727922061357855
苻,254,240,31105,10.770329614269007
苹,251,227,33061,23.021728866442675
苞,252,262,37482,12.165525060596439
茆,243,240,33969,12.206555615733702
苜,248,245,36320,5.385164807134504
苙,250,268,32324,18.0
茵,251,250,39691,1.0
茴,248,249,38210,2.23606797749979
茖,249,252,36637,2.23606797749979
茲,250,269,37079,19.0
茱,249,244,34415,6.082762530298219
荀,257,244,35717,9.219544457292887
茹,252,253,35134,3.605551275463989
荐,253,242,36104,8.54400374531753
荅,248,247,34690,3.605551275463989
茯,253,246,34609,5.0
茫,246,253,29487,5.0
茗,252,250,33623,2.0
茘,259,257,36942,11.40175425099138
莅,252,257,33436,7.280109889280518
莚,246,261,38526,11.704699910719626
莪,256,257,39055,9.219544457292887
莟,253,251,37258,3.1622776601683795
莢,252,244,35359,6.324555320336759
莖,247,260,37084,10.44030650891055
茣,249,256,37889,6.082762530298219
莎,249,240,31198,10.04987562112089
莇,251,259,39522,9.055385138137417
莊,243,258,35364,10.63014581273465
荼,253,248,34761,3.605551275463989
莵,255,255,37995,7.0710678118654755
荳,247,261,36273,11.40175425099138
荵,251,253,37048,3.1622776601683795
莠,257,241,37318,11.40175425099138
莨,243,255,38123,8.602325267042627
菴,258,254,41563,8.94427190999916
萓,249,265,39198,15.033296378372908
菎,246,258,38498,8.94427190999916
菽,240,255,36026,11.180339887498949
萃,250,232,33414,18.0
菘,250,255,35652,5.0
萋,254,254,43787,5.656854249492381
菁,250,240,38759,10.0
菷,251,240,41369,10.04987562112089
萇,245,257,41196,8.602325267042627
菠,250,253,38609,3.0
菲,247,245,34681,5.830951894845301
萍,247,230,34203,20.223748416156685
萢,257,259,38740,11.40175425099138
萠,257,254,41727,8.06225774829855
莽,245,237,35870,13.92838827718412
萸,249,246,36532,4.123105625617661
蔆,253,256,40114,6.708203932499369
菻,249,245,37080,5.0990195135927845
葭,242,248,40501,8.246211251235321
萪,252,246,36061,4.47213595499958
萼,254,235,37479,15.524174696260024
蕚,253,243,40750,7.615773105863909
蒄,259,256,42422,10.816653826391969
葷,249,242,43555,8.06225774829855
葫,255,250,39529,5.0
蒭,255,249,41789,5.0990195135927845
葮,249,253,39534,3.1622776601683795
蒂,249,235,38373,15.033296378372908
葩,243,264,42010,15.652475842498529
葆,251,246,38555,4.123105625617661
萬,257,252,42133,7.280109889280518
葯,248,252,36581,2.8284271247461903
葹,254,262,40850,12.649110640673518
萵,252,253,38612,3.605551275463989
蓊,257,258,39960,10.63014581273465
葢,250,270,42110,20.0
蒹,251,250,44101,1.0
蒿,254,250,41108,4.0
蒟,259,249,35884,9.055385138137417
蓙,249,256,40534,6.082762530298219
蓍,256,248,44865,6.324555320336759
蒻,257,252,44955,7.280109889280518
蓚,250,247,38233,3.0
蓐,253,241,43994,9.486832980505138
蓁,252,248,44187,2.8284271247461903
蓆,257,240,40912,12.206555615733702
蓖,248,257,40297,7.280109889280518
蒡,245,240,37980,11.180339887498949
蔡,244,245,40110,7.810249675906654
蓿,254,244,41305,7.211102550927978
蓴,248,245,44391,5.385164807134504
蔗,253,252,39327,3.605551275463989
蔘,247,245,38792,5.830951894845301
蔬,252,260,40957,10.198039027185569
蔟,250,257,38147,7.0
蔕,253,238,41113,12.36931687685298
蔔,255,245,42977,7.0710678118654755
蓼,251,237,38321,13.038404810405298
蕀,247,248,44029,3.605551275463989
蕣,249,244,42360,6.082762530298219
蕘,255,254,40432,6.4031242374328485
蕈,249,239,42269,11.045361017187261
蕁,254,242,41652,8.94427190999916
蘂,252,253,41546,3.605551275463989
蕋,247,271,39119,21.213203435596427
蕕,256,259,44464,10.816653826391969
薀,249,270,41985,20.024984394500787
薤,247,262,41711,12.36931687685298
薈,251,251,43079,1.4142135623730951
薑,248,264,48225,14.142135623730951
薊,250,256,43693,6.0
薨,249,248,45538,2.23606797749979
蕭,253,253,47223,4.242640687119285
薔,249,248,43212,2.23606797749979
薛,239,248,41009,11.180339887498949
藪,237,252,46288,13.152946437965905
薇,252,251,40940,2.23606797749979
薜,248,247,40716,3.605551275463989
蕷,255,250,43923,5.0
薐,252,255,42570,5.385164807134504
藉,253,253,44659,4.242640687119285
薺,246,238,40337,12.649110640673518
藏,250,257,44528,7.0
薹,249,262,46083,12.041594578792296
藐,250,258,42469,8.0
藕,266,254,47079,16.492422502470642
藝,246,255,46447,6.4031242374328485
藥,250,246,46163,4.0
藜,252,247,42191,3.605551275463989
藹,262,252,44466,12.165525060596439
蘊,245,266,47026,16.76305461424021
蘓,251,257,43253,7.0710678118654755
蘋,259,250,43731,9.0
藾,259,249,46507,9.055385138137417
藺,250,246,47277,4.0
蘆,249,261,47543,11.045361017187261
蘢,248,264,46827,14.142135623730951
蘚,237,250,43280,13.0
蘰,250,258,47279,8.0
蘿,242,255,48032,9.433981132056603
虍,263,254,29777,13.601470508735444
乕,257,239,36279,13.038404810405298
虔,258,257,36011,10.63014581273465
號,250,255,40528,5.0
虧,246,255,44935,6.4031242374328485
虱,243,248,37895,7.280109889280518
蚓,263,251,38645,13.038404810405298
蚣,240,264,36871,17.204650534085253
蚩,252,268,38676,18.110770276274835
蚪,236,251,35067,14.035668847618199
蚋,261,261,41856,15.556349186104045
蚌,235,247,36560,15.297058540778355
蚶,243,255,40211,8.602325267042627
蚯,236,275,38412,28.653097563788805
蛄,241,267,37642,19.235384061671343
蛆,245,263,42439,13.92838827718412
蚰,255,273,41074,23.53720459187964
蛉,237,258,36369,15.264337522473747
蠣,263,247,50459,13.341664064126334
蚫,251,269,43445,19.026297590440446
蛔,255,259,45242,10.295630140987
蛞,244,261,40015,12.529964086141668
蛩,253,252,40691,3.605551275463989
蛬,253,264,41658,14.317821063276353
蛟,242,257,37634,10.63014581273465
蛛,236,250,38421,14.0
蛯,249,263,41369,13.038404810405298
蜒,244,255,41048,7.810249675906654
蜆,250,246,44866,4.0
蜈,244,249,41782,6.082762530298219
蜀,263,237,43972,18.384776310850235
蜃,250,250,45412,0.0
蛻,248,258,41514,8.246211251235321
蜑,246,265,42550,15.524174696260024
蜉,244,248,38426,6.324555320336759
蜍,243,261,40306,13.038404810405298
蛹,271,248,45717,21.095023109728988
蜊,264,249,42538,14.035668847618199
蜴,260,244,43802,11.661903789690601
蜿,253,259,43822,9.486832980505138
蜷,253,261,44346,11.40175425099138
蜻,253,253,44301,4.242640687119285
蜥,244,250,42524,6.0
蜩,270,238,47209,23.323807579381203
蜚,251,259,42271,9.055385138137417
蝠,261,255,46537,12.083045973594572
蝟,265,235,47394,21.213203435596427
蝸,264,247,44541,14.317821063276353
蝌,242,248,40995,8.246211251235321
蝎,263,245,45737,13.92838827718412
蝴,267,246,45174,17.46424919657298
蝗,250,266,43876,16.0
蝨,251,266,43782,16.0312195418814
蝮,245,254,44493,6.4031242374328485
蝙,266,248,49217,16.1245154965971
蝓,248,270,46365,20.09975124224178
蝣,242,252,42663,8.246211251235321
蝪,254,247,46125,5.0
蠅,257,250,50255,7.0
螢,250,258,42090,8.0
螟,249,244,45282,6.082762530298219
螂,252,245,45489,5.385164807134504
螯,242,254,43592,8.94427190999916
蟋,251,257,42593,7.0710678118654755
螽,247,274,43687,24.186773244895647
蟀,247,240,40934,10.44030650891055
蟐,252,248,43571,2.8284271247461903
雖,238,253,46234,12.36931687685298
螫,243,255,43048,8.602325267042627
蟄,245,256,43415,7.810249675906654
螳,247,264,43002,14.317821063276353
蟇,252,259,44617,9.219544457292887
蟆,248,256,45554,6.324555320336759
螻,252,257,49059,7.280109889280518
蟯,248,264,43267,14.142135623730951
蟲,250,276,44307,26.0
蟠,253,256,47937,6.708203932499369
蠏,249,247,48140,3.1622776601683795
蠍,242,251,47573,8.06225774829855
蟾,257,255,45970,8.602325267042627
蟶,249,251,44233,1.4142135623730951
蟷,257,260,47597,12.206555615733702
蠎,246,246,43825,5.656854249492381
蟒,240,246,41478,10.770329614269007
蠑,251,248,46073,2.23606797749979
蠖,248,257,48932,7.280109889280518
蠕,259,247,49550,9.486832980505138
蠢,250,265,49142,15.0
蠡,241,266,49488,18.35755975068582
蠱,249,272,48234,22.02271554554524
蠶,253,251,48642,3.1622776601683795
蠹,248,263,49675,13.152946437965905
蠧,248,264,47809,14.142135623730951
蠻,251,252,46981,2.23606797749979
衄,247,263,45251,13.341664064126334
衂,244,255,45815,7.810249675906654
衒,249,251,36422,1.4142135623730951
衙,248,247,39043,3.605551275463989
衞,250,248,42679,2.0
衢,245,241,47695,10.295630140987
衫,255,248,28150,5.385164807134504
袁,249,264,36281,14.035668847618199
衾,255,266,36648,16.76305461424021
袞,250,252,35608,2.0
衵,267,249,35222,17.029386365926403
衽,248,253,31971,3.605551275463989
袵,249,250,35047,1.0
衲,271,253,37767,21.213203435596427
袂,251,255,36146,5.0990195135927845
袗,242,246,32041,8.94427190999916
袒,254,248,36473,4.47213595499958
袮,251,252,34732,2.23606797749979
袙,264,253,35826,14.317821063276353
袢,246,240,34087,10.770329614269007
袍,260,257,39962,12.206555615733702
袤,247,254,38265,5.0
袰,253,243,44584,7.615773105863909
袿,249,262,35510,12.041594578792296
袱,253,248,38104,3.605551275463989
裃,253,242,32557,8.54400374531753
裄,246,246,33973,5.656854249492381
裔,250,253,40950,3.0
裘,250,259,39207,9.0
裙,259,242,41626,12.041594578792296
裝,245,256,39318,7.810249675906654
裹,248,253,42738,3.605551275463989
褂,249,245,36500,5.0990195135927845
裼,270,244,41710,20.8806130178211
裴,245,254,41225,6.4031242374328485
裨,255,240,38618,11.180339887498949
裲,272,253,43614,22.20360331117452
褄,262,255,43833,13.0
褌,261,236,43624,17.804493814764857
褊,275,253,47304,25.179356624028344
褓,252,243,40548,7.280109889280518
襃,253,250,39802,3.0
褞,257,261,44678,13.038404810405298
褥,260,237,45600,16.401219466856727
褪,257,254,43046,8.06225774829855
褫,260,253,44169,10.44030650891055
襁,263,256,44334,14.317821063276353
襄,248,257,46823,7.280109889280518
褻,247,253,44424,4.242640687119285
褶,274,244,43626,24.73863375370596
褸,260,250,46568,10.0
襌,257,232,44222,19.313207915827967
褝,258,238,41256,14.422205101855956
襠,265,255,44439,15.811388300841896
襞,244,252,45653,6.324555320336759
襦,266,245,46609,16.76305461424021
襤,250,254,44332,4.0
襭,265,243,44457,16.55294535724685
襪,261,250,44885,11.0
襯,260,251,46793,10.04987562112089
襴,277,240,51167,28.792360097775937
襷,259,240,46396,13.45362404707371
襾,252,223,35125,27.073972741361768
覃,248,227,39598,23.08679276123039
覈,242,240,44359,12.806248474865697
覊,257,249,51715,7.0710678118654755
覓,256,257,37484,9.219544457292887
覘,249,250,41739,1.0
覡,256,242,43056,10.0
覩,254,254,47256,5.656854249492381
覦,249,260,48191,10.04987562112089
覬,246,253,46305,5.0
覯,247,252,50304,3.605551275463989
覲,243,250,50071,7.0
覺,253,244,45306,6.708203932499369
覽,245,243,42927,8.602325267042627
覿,245,249,49188,5.0990195135927845
觀,242,252,50602,8.246211251235321
觚,241,262,47144,15.0
觜,256,245,41332,7.810249675906654
觝,239,260,45069,14.866068747318506
觧,235,245,41694,15.811388300841896
觴,250,254,50337,4.0
觸,263,249,53091,13.038404810405298
訖,241,268,36660,20.12461179749811
訐,235,239,33331,18.601075237738275
訌,227,263,31061,26.419689627245813
訛,245,257,38468,8.602325267042627
訝,246,238,39324,12.649110640673518
訥,264,260,40665,17.204650534085253
訶,248,243,37000,7.280109889280518
詁,241,264,36908,16.64331697709324
詛,245,259,40897,10.295630140987
詒,248,265,39466,15.132745950421556
詆,244,260,41280,11.661903789690601
詈,251,234,39378,16.0312195418814
詼,240,257,37466,12.206555615733702
詭,251,261,42443,11.045361017187261
詬,243,262,38888,13.892443989449804
誅,241,253,38554,9.486832980505138
誂,249,261,39971,11.045361017187261
誄,244,255,38734,7.810249675906654
誨,249,256,43323,6.082762530298219
誡,258,263,41870,15.264337522473747
誑,244,257,39923,9.219544457292887
誥,245,259,41344,10.295630140987
誦,270,248,45361,20.09975124224178
誚,259,256,41307,10.816653826391969
誣,245,260,39955,11.180339887498949
諍,248,246,41603,4.47213595499958
諂,260,267,41393,19.72308292331602
諚,242,256,40208,10.0
諫,249,247,44952,3.1622776601683795
諳,250,258,41886,8.0
諤,251,236,41268,14.035668847618199
諱,253,250,43731,3.0
謔,252,261,43284,11.180339887498949
諠,253,263,42296,13.341664064126334
諢,253,238,45599,12.36931687685298
諷,256,252,46432,6.324555320336759
諞,269,253,48798,19.235384061671343
諛,247,250,41404,3.0
謌,253,242,41265,8.54400374531753
