character,G_x,G_y,M,Euclid
磋,252,258,46907,8.246211251235321
磔,253,247,49514,4.242640687119285
碾,256,245,51817,7.810249675906654
碼,257,239,48717,13.038404810405298
磅,255,250,45996,5.0
磊,251,249,48252,1.4142135623730951
磬,249,245,50902,5.0990195135927845
磧,252,250,52043,2.0
磚,260,246,50982,10.770329614269007
磽,254,253,50184,5.0
磴,250,248,46890,2.0
礇,255,249,51728,5.0990195135927845
礒,253,258,53581,8.54400374531753
礑,260,256,51972,11.661903789690601
礙,253,249,52207,3.1622776601683795
礬,248,248,51445,2.8284271247461903
礫,254,242,52457,8.94427190999916
祀,243,242,40523,10.63014581273465
祠,262,238,43382,16.97056274847714
祗,243,258,45556,10.63014581273465
祟,250,253,40748,3.0
祚,234,245,37779,16.76305461424021
祕,240,263,42759,16.401219466856727
祓,243,256,42849,9.219544457292887
祺,251,249,46857,1.4142135623730951
祿,248,254,46250,4.47213595499958
禊,250,245,47450,5.0
禝,250,242,51199,8.0
禧,254,256,49612,7.211102550927978
齋,247,242,47263,8.54400374531753
禪,255,236,50878,14.866068747318506
禮,258,248,52754,8.246211251235321
禳,254,253,53589,5.0
禹,253,248,43556,3.605551275463989
禺,254,238,43754,12.649110640673518
秉,253,241,47051,9.486832980505138
秕,239,251,41937,11.045361017187261
秧,246,243,43197,8.06225774829855
秬,245,243,41864,8.602325267042627
秡,246,246,42311,5.656854249492381
秣,241,243,41168,11.40175425099138
稈,252,226,44304,24.08318915758459
稍,254,244,44829,7.211102550927978
稘,250,240,46914,10.0
稙,255,249,48007,5.0990195135927845
稠,266,239,50495,19.4164878389476
禀,250,246,43854,4.0
稱,253,245,47597,5.830951894845301
稻,250,252,42192,2.0
稾,248,246,49098,4.47213595499958
稷,253,237,49833,13.341664064126334
穃,249,245,45750,5.0990195135927845
穗,256,243,50588,9.219544457292887
穉,251,236,48923,14.035668847618199
穡,258,248,51475,8.246211251235321
穢,255,249,52792,5.0990195135927845
穩,257,245,49730,8.602325267042627
龝,258,250,56531,8.0
穰,256,246,53097,7.211102550927978
穽,245,240,41327,11.180339887498949
窈,255,250,42417,5.0
窗,249,252,47767,2.23606797749979
窕,251,248,40336,2.23606797749979
窘,251,248,49682,2.23606797749979
窖,248,249,46586,2.23606797749979
窩,253,249,46547,3.1622776601683795
竈,249,255,56932,5.0990195135927845
窰,245,251,49499,5.0990195135927845
窶,247,252,57190,3.605551275463989
竅,240,249,49014,10.04987562112089
竄,246,256,50401,7.211102550927978
窿,243,255,53040,8.602325267042627
邃,256,261,47265,12.529964086141668
竇,248,247,57956,3.605551275463989
竊,259,251,51943,9.055385138137417
竍,234,242,28686,17.88854381999832
竏,237,234,31234,20.615528128088304
竕,246,248,36946,4.47213595499958
竓,252,256,36817,6.324555320336759
站,252,264,35798,14.142135623730951
竚,246,236,32775,14.560219778561036
竝,247,262,35283,12.36931687685298
竡,256,249,41744,6.082762530298219
竢,249,254,41222,4.123105625617661
竦,253,243,43272,7.615773105863909
竭,266,246,46350,16.492422502470642
竰,264,249,49713,14.035668847618199
笂,246,247,36542,5.0
笏,256,240,38464,11.661903789690601
笊,248,232,34695,18.110770276274835
笆,248,246,39807,4.47213595499958
笳,257,251,43617,7.0710678118654755
笘,254,249,34841,4.123105625617661
笞,250,248,38727,2.0
笵,255,246,37625,6.4031242374328485
笨,247,235,39041,15.297058540778355
笶,245,245,40034,7.0710678118654755
筐,245,251,46878,5.0990195135927845
筺,246,253,47571,5.0
笄,242,232,38537,19.697715603592208
筍,256,239,41024,12.529964086141668
笋,247,230,40272,20.223748416156685
筌,245,255,42146,7.0710678118654755
筅,248,244,40837,6.324555320336759
筵,243,255,44056,8.602325267042627
筥,250,250,40828,0.0
筴,247,242,40314,8.54400374531753
筧,254,244,44370,7.211102550927978
筰,251,231,36899,19.026297590440446
筱,246,246,40806,5.656854249492381
筬,251,248,42665,2.23606797749979
筮,248,262,43301,12.165525060596439
箝,252,248,44184,2.8284271247461903
箘,250,250,50042,0.0
箟,250,254,45970,4.0
箍,252,251,47340,2.23606797749979
箜,250,252,43936,2.0
箚,250,252,40654,2.0
箒,250,236,47438,14.0
箏,253,236,44331,14.317821063276353
筝,248,235,42516,15.132745950421556
箙,248,252,49186,2.8284271247461903
篋,247,250,49299,3.0
篁,250,263,48243,13.0
篌,254,249,46197,4.123105625617661
篏,239,248,43797,11.180339887498949
箴,252,248,45758,2.8284271247461903
篆,241,248,45782,9.219544457292887
篝,249,251,54312,1.4142135623730951
篩,248,248,47595,2.8284271247461903
簑,248,247,49304,3.605551275463989
簔,247,248,51488,3.605551275463989
篦,248,252,47463,2.8284271247461903
篥,248,245,51168,5.385164807134504
簀,250,248,52202,2.0
簇,245,248,46867,5.385164807134504
簓,235,252,46077,15.132745950421556
篳,248,243,53310,7.280109889280518
篷,254,261,48796,11.704699910719626
簗,251,247,47079,3.1622776601683795
簍,250,249,54091,1.0
篶,254,244,47618,7.211102550927978
簣,248,246,51676,4.47213595499958
簧,249,246,49533,4.123105625617661
簪,250,249,51749,1.0
簟,249,242,53533,8.06225774829855
簷,251,254,52344,4.123105625617661
簫,253,249,53645,3.1622776601683795
簽,247,246,44324,5.0
籌,251,250,54677,1.0
籃,240,262,49145,15.620499351813308
籔,233,254,52946,17.46424919657298
籏,254,251,49861,4.123105625617661
籀,256,256,51163,8.48528137423857
籐,244,250,50905,6.0
籘,248,253,53635,3.605551275463989
籟,251,248,51863,2.23606797749979
籤,241,257,52461,11.40175425099138
籖,242,257,52023,10.63014581273465
籥,248,251,51456,2.23606797749979
籬,243,255,55107,8.602325267042627
籵,224,235,33014,30.01666203960727
粃,237,253,43210,13.341664064126334
粐,233,226,39875,29.410882339705484
粤,255,242,45255,9.433981132056603
粭,241,250,42991,9.0
粢,254,252,40531,4.47213595499958
粫,256,245,49668,7.810249675906654
粡,262,239,48270,16.278820596099706
粨,252,245,46163,5.385164807134504
粳,249,239,49795,11.045361017187261
粲,251,247,43366,3.1622776601683795
粱,249,247,41733,3.1622776601683795
粮,247,247,48090,4.242640687119285
粹,240,235,40334,18.027756377319946
粽,243,242,43851,10.63014581273465
糀,244,245,44537,7.810249675906654
糅,245,244,47077,7.810249675906654
糂,249,247,50046,3.1622776601683795
糘,246,245,48421,6.4031242374328485
糒,257,248,53770,7.280109889280518
糜,252,247,48373,3.605551275463989
糢,254,243,50546,8.06225774829855
鬻,252,243,52999,7.280109889280518
糯,255,243,52043,8.602325267042627
糲,260,243,56393,12.206555615733702
糴,260,244,53429,11.661903789690601
糶,256,245,55459,7.810249675906654
糺,218,271,33791,38.27531841800928
紆,235,244,37187,16.15549442140351
紂,236,252,36623,14.142135623730951
紜,235,264,39706,20.518284528683193
紕,236,262,42788,18.439088914585774
紊,250,243,41953,7.0
絅,257,249,48043,7.0710678118654755
絋,233,262,42479,20.808652046684813
紮,243,250,37982,7.0
紲,244,247,45730,6.708203932499369
紿,240,266,42426,18.867962264113206
紵,235,244,37744,16.15549442140351
絳,242,250,46051,8.0
絖,241,257,43927,11.40175425099138
絎,229,250,39585,21.0
絲,244,256,41024,8.48528137423857
絨,248,252,43898,2.8284271247461903
絮,246,243,42248,8.06225774829855
絏,248,257,49107,7.280109889280518
絣,242,247,43191,8.54400374531753
經,244,253,45381,6.708203932499369
綉,243,248,47179,7.280109889280518
絛,256,246,45285,7.211102550927978
綏,241,254,43594,9.848857801796104
絽,251,256,45721,6.082762530298219
綛,241,249,44278,9.055385138137417
綮,247,238,43893,12.36931687685298
綣,247,248,49325,3.605551275463989
綵,238,251,43168,12.041594578792296
緇,254,260,49042,10.770329614269007
綽,247,251,45195,3.1622776601683795
綫,251,254,46966,4.123105625617661
總,250,247,50265,3.0
綢,261,248,52184,11.180339887498949
綯,254,253,48004,5.0
緜,240,246,48057,10.770329614269007
綟,244,246,49279,7.211102550927978
綰,252,253,46902,3.605551275463989
緘,248,253,50595,3.605551275463989
緝,251,248,48858,2.23606797749979
緤,246,244,49854,7.211102550927978
緞,244,253,48417,6.708203932499369
緲,238,247,49634,12.36931687685298
緡,256,251,52612,6.082762530298219
縅,247,254,52363,5.0
縊,246,269,49615,19.4164878389476
縣,240,241,48534,13.45362404707371
縡,246,242,44537,8.94427190999916
縒,246,256,47980,7.211102550927978
縱,240,256,46670,11.661903789690601
縟,249,244,51739,6.082762530298219
縉,253,254,50270,5.0
縋,245,259,46933,10.295630140987
縢,247,245,52398,5.830951894845301
繆,244,239,49389,12.529964086141668
繦,255,253,51523,5.830951894845301
縻,252,247,47571,3.605551275463989
縵,253,251,52991,3.1622776601683795
縹,248,242,51961,8.246211251235321
繃,259,257,53708,11.40175425099138
縷,253,251,54281,3.1622776601683795
縲,252,242,49782,8.246211251235321
縺,254,254,52368,5.656854249492381
繧,251,250,50285,1.0
繝,261,245,55675,12.083045973594572
繖,244,252,53604,6.324555320336759
繞,252,255,50783,5.385164807134504
繙,251,255,53994,5.0990195135927845
繚,245,246,50276,6.4031242374328485
繹,256,238,50811,13.416407864998739
繪,246,255,53154,6.4031242374328485
繩,258,249,54563,8.06225774829855
繼,251,258,55580,8.06225774829855
繻,257,249,53943,7.0710678118654755
纃,244,242,50122,10.0
緕,242,247,45750,8.54400374531753
繽,249,251,51168,1.4142135623730951
辮,248,243,47264,7.280109889280518
繿,243,258,52005,10.63014581273465
纈,252,250,51823,2.0
纉,249,248,53338,2.23606797749979
續,254,247,57110,5.0
纒,255,251,56412,5.0990195135927845
纐,253,246,50724,5.0
纓,252,243,54507,7.280109889280518
纔,253,257,54766,7.615773105863909
纖,249,253,53531,3.1622776601683795
纎,249,254,53314,4.123105625617661
纛,250,244,58333,6.0
纜,253,248,57249,3.605551275463989
缸,223,262,37893,29.546573405388315
缺,236,255,43118,14.866068747318506
罅,248,249,50306,2.23606797749979
罌,250,238,54152,12.0
罍,248,245,53476,5.385164807134504
罎,257,253,55381,7.615773105863909
罐,249,251,55507,1.4142135623730951
网,251,229,43719,21.02379604162864
罕,249,210,36389,40.01249804748511
罔,251,229,41161,21.02379604162864
罘,248,207,38728,43.04648650006177
罟,250,229,42847,21.0
罠,248,236,47708,14.142135623730951
罨,255,236,53644,14.866068747318506
罩,254,229,47109,21.37755832643195
罧,246,227,44551,23.345235059857504
罸,239,233,44896,20.248456731316587
羂,261,240,51785,14.866068747318506
羆,249,228,49450,22.02271554554524
羃,250,230,56831,20.0
羈,252,236,56324,14.142135623730951
羇,248,234,54222,16.1245154965971
羌,255,249,37590,5.0990195135927845
羔,249,253,36602,3.1622776601683795
羝,242,249,43480,8.06225774829855
羣,249,231,50764,19.026297590440446
羯,258,244,48773,10.0
羲,246,251,52904,4.123105625617661
羹,249,255,55473,5.0990195135927845
羮,249,255,51702,5.0990195135927845
羶,255,252,51710,5.385164807134504
羸,248,251,52195,2.23606797749979
譱,248,255,55489,5.385164807134504
翅,259,246,47783,9.848857801796104
翆,251,223,42799,27.018512172212592
翊,273,244,43836,23.769728648009426
翕,254,260,47131,10.770329614269007
翡,252,252,48044,2.8284271247461903
翦,251,258,48275,8.06225774829855
翩,259,245,55623,10.295630140987
翳,245,244,52415,7.810249675906654
翹,256,247,52287,6.708203932499369
飜,249,247,56637,3.1622776601683795
耆,253,246,44772,5.0
耄,257,252,47234,7.280109889280518
耋,251,259,51664,9.055385138137417
耒,249,249,37098,1.4142135623730951
耘,240,255,38918,11.180339887498949
耙,247,240,43995,10.44030650891055
耜,255,247,44418,5.830951894845301
耡,253,251,50700,3.1622776601683795
耨,250,241,51325,9.0
耿,235,243,42732,16.55294535724685
耻,229,254,41968,21.37755832643195
聊,253,237,49685,13.341664064126334
聆,231,236,42794,23.600847442411894
聒,245,246,46664,6.4031242374328485
聘,251,232,50697,18.027756377319946
聚,239,227,44280,25.495097567963924
聟,247,249,47490,3.1622776601683795
聢,238,242,46653,14.422205101855956
聨,240,239,49539,14.866068747318506
聳,253,256,46397,6.708203932499369
聲,247,248,51061,3.605551275463989
聰,247,239,52659,11.40175425099138
聶,251,250,50131,1.0
聹,247,237,51946,13.341664064126334
聽,242,244,55258,10.0
聿,252,238,41514,12.165525060596439
肄,248,239,46666,11.180339887498949
肆,248,244,46935,6.324555320336759
肅,254,249,49515,4.123105625617661
肛,225,249,36748,25.019992006393608
肓,241,248,38513,9.219544457292887
肚,226,261,38088,26.40075756488817
肭,252,246,46800,4.47213595499958
冐,251,229,42713,21.02379604162864
肬,240,255,42217,11.180339887498949
胛,252,224,47064,26.076809620810597
胥,254,230,41926,20.396078054371138
胙,230,242,38780,21.540659228538015
胝,241,256,47108,10.816653826391969
胄,251,240,45538,10.04987562112089
胚,236,244,42745,15.231546211727817
胖,235,241,42417,17.4928556845359
脉,228,253,43611,22.20360331117452
胯,240,242,46387,12.806248474865697
胱,241,251,44666,9.055385138137417
脛,241,245,47566,10.295630140987
脣,249,233,47550,17.029386365926403
脯,253,252,53360,3.605551275463989
腋,237,252,49640,13.152946437965905
隋,243,243,48964,9.899494936611665
腆,248,246,53420,4.47213595499958
脾,246,240,49012,10.770329614269007
腓,234,246,45996,16.492422502470642
腑,240,249,50397,10.04987562112089
胼,240,245,44494,11.180339887498949
腱,249,250,55378,1.0
腮,245,240,50953,11.180339887498949
腥,249,245,52733,5.0990195135927845
腦,252,259,51476,9.219544457292887
腴,243,246,47476,8.06225774829855
膃,246,254,53449,5.656854249492381
膈,253,244,52423,6.708203932499369
膊,253,242,53317,8.54400374531753
膀,246,247,49206,5.0
膂,251,235,46322,15.033296378372908
膠,241,233,51390,19.235384061671343
膕,264,243,58128,15.652475842498529
膤,254,240,51673,10.770329614269007
膣,248,252,53284,2.8284271247461903
腟,244,253,49597,6.708203932499369
膓,250,252,54411,2.0
膩,244,252,51862,6.324555320336759
膰,248,251,56345,2.23606797749979
膵,240,236,46910,17.204650534085253
膾,247,252,54155,3.605551275463989
膸,254,253,53102,5.0
膽,251,257,56452,7.0710678118654755
臀,246,228,50580,22.360679774997898
臂,254,237,47722,13.601470508735444
膺,256,246,51102,7.211102550927978
臉,238,252,50111,12.165525060596439
臍,241,241,51223,12.727922061357855
臑,254,242,55261,8.94427190999916
臙,248,244,53170,6.324555320336759
臘,246,258,55410,8.94427190999916
臈,253,245,54691,5.830951894845301
臚,252,260,58076,10.198039027185569
臟,250,251,59589,1.0
臠,251,241,49255,9.055385138137417
臧,252,255,48574,5.385164807134504
臺,249,258,52901,8.06225774829855
臻,253,244,48595,6.708203932499369
臾,249,250,36532,1.0
舁,245,241,36737,10.295630140987
舂,248,247,46464,3.605551275463989
舅,260,251,48059,10.04987562112089
與,251,247,41903,3.1622776601683795
舊,250,247,52559,3.0
舍,250,260,38969,10.0
舐,241,256,44006,10.816653826391969
舖,263,255,53586,13.92838827718412
舩,233,263,42528,21.400934559032695
舫,236,258,43853,16.1245154965971
舸,248,249,46528,2.23606797749979
舳,256,265,50040,16.15549442140351
艀,238,247,44657,12.36931687685298
艙,245,258,52292,9.433981132056603
艘,248,251,50615,2.23606797749979
艝,255,250,51444,5.0
艚,259,247,57531,9.486832980505138
艟,257,259,54328,11.40175425099138
艤,247,257,55801,7.615773105863909
艢,256,256,54973,8.48528137423857
艨,249,250,54597,1.0
艪,251,255,54551,5.0990195135927845
艫,253,263,57143,13.341664064126334
舮,231,242,42924,20.615528128088304
艱,240,246,53289,10.770329614269007
艷,241,248,55762,9.219544457292887
艸,250,240,37952,10.0
艾,251,243,29127,7.0710678118654755
芍,266,215,30397,38.48376280978771
芒,236,238,30966,18.439088914585774
芫,253,244,37066,6.708203932499369
芟,251,248,38743,2.23606797749979
芻,259,252,42974,9.219544457292887
芬,249,240,35191,10.04987562112089
苡,245,246,33798,6.4031242374328485
苣,240,242,41885,12.806248474865697
苟,259,233,37544,19.235384061671343
苒,252,239,43422,11.180339887498949
苴,249,260,40324,10.04987562112089
苳,244,235,37273,16.15549442140351
莓,249,242,48116,8.06225774829855
范,258,244,36848,10.0
苻,253,231,34740,19.235384061671343
苹,250,222,36894,28.0
苞,253,247,42423,4.242640687119285
茆,248,237,39468,13.152946437965905
苜,250,246,40832,4.0
苙,250,256,35491,6.0
茵,249,249,46405,1.4142135623730951
茴,247,247,43292,4.242640687119285
茖,246,248,41614,4.47213595499958
茲,247,258,39607,8.54400374531753
茱,245,241,40959,10.295630140987
荀,258,235,40197,17.0
茹,251,249,43023,1.4142135623730951
荐,249,232,41880,18.027756377319946
荅,251,243,39086,7.0710678118654755
茯,248,238,38044,12.165525060596439
茫,239,238,32616,16.278820596099706
茗,252,246,40060,4.47213595499958
茘,255,248,43016,5.385164807134504
莅,249,252,37711,2.23606797749979
莚,244,252,43589,6.324555320336759
莪,249,249,44052,1.4142135623730951
莟,251,247,43154,3.1622776601683795
莢,249,236,40156,14.035668847618199
莖,249,253,42687,3.1622776601683795
茣,250,251,45132,1.0
莎,242,234,33762,17.88854381999832
莇,242,253,43785,8.54400374531753
莊,239,252,39628,11.180339887498949
荼,249,239,39119,11.045361017187261
莵,256,248,41596,6.324555320336759
荳,248,253,41358,3.605551275463989
荵,245,245,41347,7.0710678118654755
莠,248,235,44805,15.132745950421556
莨,246,249,44092,4.123105625617661
菴,255,251,50394,5.0990195135927845
萓,250,257,46454,7.0
菎,248,250,45616,2.0
菽,243,248,41945,7.280109889280518
萃,250,228,37251,22.0
菘,244,247,40898,6.708203932499369
萋,250,245,54039,5.0
菁,250,232,47574,18.0
菷,251,234,47356,16.0312195418814
萇,246,248,46108,4.47213595499958
菠,252,250,43079,2.0
菲,244,239,39461,12.529964086141668
萍,254,226,38086,24.331050121192877
萢,258,247,41683,8.54400374531753
萠,257,248,46735,7.280109889280518
莽,246,235,41126,15.524174696260024
萸,250,243,41808,7.0
蔆,259,248,45525,9.219544457292887
菻,246,239,40552,11.704699910719626
葭,244,244,45739,8.48528137423857
萪,246,239,39851,11.704699910719626
萼,254,232,43592,18.439088914585774
蕚,253,237,48599,13.341664064126334
蒄,255,245,45684,7.0710678118654755
葷,250,235,50091,15.0
葫,257,249,45755,7.0710678118654755
蒭,249,242,48745,8.06225774829855
葮,245,248,44625,5.385164807134504
蒂,251,230,43221,20.024984394500787
葩,243,251,46508,7.0710678118654755
葆,254,242,44265,8.94427190999916
萬,251,244,46717,6.082762530298219
葯,245,240,41361,11.180339887498949
葹,255,251,47432,5.0990195135927845
萵,252,247,44427,3.605551275463989
蓊,254,254,48041,5.656854249492381
葢,249,263,48453,13.038404810405298
蒹,254,244,53481,7.211102550927978
蒿,251,246,46911,4.123105625617661
蒟,257,243,43646,9.899494936611665
蓙,251,253,47895,3.1622776601683795
蓍,255,245,51980,7.0710678118654755
蒻,254,250,49367,4.0
蓚,251,241,44444,9.055385138137417
蓐,253,242,49767,8.54400374531753
蓁,249,243,53610,7.0710678118654755
蓆,250,234,46629,16.0
蓖,249,250,47243,1.0
蒡,250,234,45647,16.0
蔡,246,243,45146,8.06225774829855
蓿,254,242,48937,8.94427190999916
蓴,252,239,52317,11.180339887498949
蔗,248,239,44241,11.180339887498949
蔘,241,240,44997,13.45362404707371
蔬,249,250,46639,1.0
蔟,248,249,46321,2.23606797749979
蔕,251,228,47969,22.02271554554524
蔔,253,249,51705,3.1622776601683795
蓼,242,234,47113,17.88854381999832
蕀,247,241,49753,9.486832980505138
蕣,247,236,47778,14.317821063276353
蕘,250,248,50823,2.0
蕈,249,236,53418,14.035668847618199
蕁,254,241,50181,9.848857801796104
蘂,246,249,46514,4.123105625617661
蕋,249,258,44439,8.06225774829855
蕕,255,253,51695,5.830951894845301
薀,256,259,47089,10.816653826391969
薤,250,254,47099,4.0
薈,249,247,52474,3.1622776601683795
薑,249,257,58835,7.0710678118654755
薊,243,246,45777,8.06225774829855
薨,248,242,53177,8.246211251235321
蕭,254,243,53464,8.06225774829855
薔,250,248,53687,2.0
薛,240,246,45720,10.770329614269007
藪,231,250,52166,19.0
薇,250,246,46992,4.0
薜,246,246,46095,5.656854249492381
蕷,255,243,49086,8.602325267042627
薐,251,247,49609,3.1622776601683795
藉,255,252,50008,5.385164807134504
薺,245,231,46099,19.6468827043885
藏,250,250,53488,0.0
薹,249,257,56511,7.0710678118654755
藐,248,250,49695,2.0
藕,261,248,53800,11.180339887498949
藝,242,247,53422,8.54400374531753
藥,248,248,51992,2.8284271247461903
藜,248,240,46726,10.198039027185569
藹,256,252,51551,6.324555320336759
蘊,250,256,52928,6.0
蘓,251,247,49285,3.1622776601683795
蘋,254,248,49854,4.47213595499958
藾,252,246,53222,4.47213595499958
藺,250,246,54885,4.0
蘆,257,260,55811,12.206555615733702
蘢,249,253,55052,3.1622776601683795
蘚,243,244,49319,9.219544457292887
蘰,253,250,54083,3.0
蘿,252,249,54850,2.23606797749979
虍,258,257,33886,10.63014581273465
乕,247,238,43670,12.36931687685298
虔,255,258,44064,9.433981132056603
號,250,248,44730,2.0
虧,243,249,48471,7.0710678118654755
虱,239,248,42381,11.180339887498949
蚓,255,250,43207,5.0
蚣,236,260,40043,17.204650534085253
蚩,250,260,43708,10.0
蚪,238,253,38666,12.36931687685298
蚋,251,250,45527,1.0
蚌,236,248,40783,14.142135623730951
蚶,244,252,44868,6.324555320336759
蚯,238,267,42219,20.808652046684813
蛄,240,262,42671,15.620499351813308
蛆,246,260,47078,10.770329614269007
蚰,257,265,47759,16.55294535724685
蛉,237,249,42665,13.038404810405298
蠣,260,244,56464,11.661903789690601
蚫,247,260,47756,10.44030650891055
蛔,260,253,49371,10.44030650891055
蛞,246,257,45540,8.06225774829855
蛩,249,251,44835,1.4142135623730951
蛬,251,256,48779,6.082762530298219
蛟,237,252,41969,13.152946437965905
蛛,234,246,44513,16.492422502470642
蛯,243,257,46688,9.899494936611665
蜒,244,257,47208,9.219544457292887
蜆,250,249,49010,1.0
蜈,247,252,47102,3.605551275463989
蜀,262,235,49879,19.209372712298546
蜃,249,244,50434,6.082762530298219
蛻,244,252,45190,6.324555320336759
蜑,251,254,48678,4.123105625617661
蜉,240,246,42880,10.770329614269007
蜍,240,255,45216,11.180339887498949
蛹,262,251,51427,12.041594578792296
蜊,255,245,47767,7.0710678118654755
蜴,256,251,49945,6.082762530298219
蜿,249,249,49661,1.4142135623730951
蜷,247,252,50499,3.605551275463989
蜻,251,248,48593,2.23606797749979
蜥,241,248,48333,9.219544457292887
蜩,262,245,51554,13.0
蜚,252,252,46550,2.8284271247461903
蝠,258,257,52799,10.63014581273465
蝟,260,243,52001,12.206555615733702
蝸,260,251,50702,10.04987562112089
蝌,243,247,46701,7.615773105863909
蝎,256,250,51392,6.0
蝴,263,249,52122,13.038404810405298
蝗,251,261,48450,11.045361017187261
蝨,248,260,47761,10.198039027185569
蝮,246,254,51055,5.656854249492381
蝙,259,252,55433,9.219544457292887
蝓,242,255,49986,9.433981132056603
蝣,241,249,48470,9.055385138137417
蝪,253,249,51552,3.1622776601683795
蠅,258,250,55004,8.0
螢,251,256,47048,6.082762530298219
螟,248,237,49024,13.152946437965905
螂,252,245,52340,5.385164807134504
螯,240,250,49813,10.0
蟋,247,248,49342,3.605551275463989
螽,247,269,46393,19.235384061671343
蟀,238,243,46422,13.892443989449804
蟐,251,244,49085,6.082762530298219
雖,245,252,51858,5.385164807134504
螫,243,251,48871,7.0710678118654755
蟄,242,250,50301,8.0
螳,249,255,49490,5.0990195135927845
蟇,248,253,54941,3.605551275463989
蟆,252,247,52204,3.605551275463989
螻,256,250,54830,6.0
蟯,252,253,50816,3.605551275463989
蟲,251,266,50166,16.0312195418814
蟠,250,253,54739,3.0
蠏,248,246,53256,4.47213595499958
蠍,244,252,53452,6.324555320336759
蟾,253,255,53700,5.830951894845301
蟶,252,251,52259,2.23606797749979
蟷,258,255,53013,9.433981132056603
蠎,244,240,50292,11.661903789690601
蟒,243,243,48981,9.899494936611665
蠑,248,244,49825,6.324555320336759
蠖,252,248,54655,2.8284271247461903
蠕,257,247,52422,7.615773105863909
蠢,246,253,57685,5.0
蠡,246,261,53168,11.704699910719626
蠱,250,264,55932,14.0
蠶,248,248,58332,2.8284271247461903
蠹,246,255,58534,6.4031242374328485
蠧,246,259,55663,9.848857801796104
蠻,249,252,53488,2.23606797749979
衄,246,261,50566,11.704699910719626
衂,243,256,49824,9.219544457292887
衒,249,251,40166,1.4142135623730951
衙,249,249,43609,1.4142135623730951
衞,252,250,46787,2.0
衢,247,245,51478,5.830951894845301
衫,237,251,31601,13.038404810405298
袁,250,254,43195,4.0
衾,252,259,42612,9.219544457292887
袞,250,252,42689,2.0
衵,267,251,41460,17.029386365926403
衽,247,252,35903,3.605551275463989
袵,248,250,39263,2.0
衲,265,246,42108,15.524174696260024
袂,248,251,38869,2.23606797749979
袗,236,242,36309,16.1245154965971
袒,253,252,41172,3.605551275463989
袮,244,249,37606,6.082762530298219
袙,265,256,40475,16.15549442140351
袢,250,237,37438,13.0
袍,260,251,43107,10.04987562112089
袤,248,248,44995,2.8284271247461903
袰,252,242,50061,8.246211251235321
袿,253,258,39799,8.54400374531753
袱,251,246,40889,4.123105625617661
裃,251,240,36276,10.04987562112089
裄,241,241,36681,12.727922061357855
裔,248,246,48460,4.47213595499958
裘,247,253,46064,4.242640687119285
裙,260,245,45788,11.180339887498949
裝,241,255,45924,10.295630140987
裹,248,246,50059,4.47213595499958
褂,241,248,42149,9.219544457292887
裼,268,247,45952,18.24828759089466
裴,246,251,47529,4.123105625617661
裨,262,236,44104,18.439088914585774
裲,263,246,50337,13.601470508735444
褄,263,247,48810,13.341664064126334
褌,263,235,48659,19.849433241279208
褊,268,252,51924,18.110770276274835
褓,254,245,44958,6.4031242374328485
襃,251,248,47582,2.23606797749979
褞,256,260,48689,11.661903789690601
褥,256,240,48952,11.661903789690601
褪,259,250,46658,9.0
褫,256,250,49368,6.0
襁,260,253,47884,10.44030650891055
襄,249,252,52276,2.23606797749979
褻,241,246,49319,9.848857801796104
褶,270,243,48875,21.18962010041709
褸,261,248,52855,11.180339887498949
襌,263,234,48913,20.615528128088304
褝,261,238,45634,16.278820596099706
襠,266,253,49689,16.278820596099706
襞,242,245,51183,9.433981132056603
襦,264,245,49587,14.866068747318506
襤,249,255,49407,5.0990195135927845
襭,261,246,49282,11.704699910719626
襪,262,245,50909,13.0
襯,260,247,52422,10.44030650891055
襴,271,243,56410,22.135943621178654
襷,259,241,50234,12.727922061357855
襾,249,221,36749,29.017236257093817
覃,249,224,47253,26.019223662515376
覈,243,235,52170,16.55294535724685
覊,251,237,56657,13.038404810405298
覓,253,256,42052,6.708203932499369
覘,253,255,44597,5.830951894845301
覡,252,244,50013,6.324555320336759
覩,252,248,52571,2.8284271247461903
覦,251,246,52903,4.123105625617661
覬,251,245,50396,5.0990195135927845
覯,243,246,56615,8.06225774829855
覲,243,246,54031,8.06225774829855
覺,251,248,50345,2.23606797749979
覽,249,243,53485,7.0710678118654755
覿,243,245,56908,8.602325267042627
觀,242,246,56016,8.94427190999916
觚,242,258,50758,11.313708498984761
觜,251,244,45687,6.082762530298219
觝,237,256,49272,14.317821063276353
觧,239,244,45405,12.529964086141668
觴,250,251,55210,1.0
觸,259,246,57057,9.848857801796104
訖,233,255,39327,17.72004514666935
訐,231,232,36582,26.1725046566048
訌,228,251,35933,22.02271554554524
訛,237,257,42639,14.7648230602334
訝,243,242,42659,10.63014581273465
訥,252,250,44195,2.0
訶,246,237,42421,13.601470508735444
詁,240,265,41409,18.027756377319946
詛,246,251,45070,4.123105625617661
詒,240,266,41573,18.867962264113206
詆,240,260,44898,14.142135623730951
詈,250,234,47555,16.0
詼,235,254,41832,15.524174696260024
詭,241,260,45883,13.45362404707371
詬,242,261,45567,13.601470508735444
誅,234,251,43293,16.0312195418814
誂,244,254,43844,7.211102550927978
誄,240,254,43312,10.770329614269007
誨,249,259,48217,9.055385138137417
誡,250,258,46556,8.0
誑,241,252,44132,9.219544457292887
