character,G_x,G_y,M,Euclid
皋,248,244,55397,6.324555320336759
皎,231,252,53240,19.1049731745428
皖,234,251,58494,16.0312195418814
皙,250,247,56785,3.0
皚,243,257,62529,9.899494936611665
皰,245,257,63044,8.602325267042627
皴,251,255,62339,5.0990195135927845
皸,242,244,69532,10.0
皹,257,242,69946,10.63014581273465
皺,248,253,69254,3.605551275463989
盂,250,263,50482,13.0
盍,252,271,59081,21.095023109728988
盖,250,274,57657,24.0
盒,247,276,58034,26.1725046566048
盞,253,265,65259,15.297058540778355
盡,252,264,63664,14.142135623730951
盥,248,262,62119,12.165525060596439
盧,256,270,62302,20.8806130178211
盪,258,264,61201,16.1245154965971
蘯,253,263,60680,13.341664064126334
盻,221,233,53219,33.61547262794322
眈,223,252,55666,27.073972741361768
眇,212,243,51112,38.63935817272331
眄,234,228,58715,27.202941017470888
眩,225,257,57802,25.96150997149434
眤,231,240,61831,21.470910553583888
眞,243,256,58779,9.219544457292887
眥,246,254,56881,5.656854249492381
眦,224,254,62139,26.30589287593181
眛,223,247,58226,27.16615541441225
眷,246,250,62050,4.0
睇,239,250,64131,11.0
睚,234,246,63767,16.492422502470642
睨,230,245,60519,20.615528128088304
睫,237,249,68254,13.038404810405298
睛,236,244,64872,15.231546211727817
睥,235,239,63588,18.601075237738275
睿,252,256,59333,6.324555320336759
睾,251,242,57961,8.06225774829855
睹,238,249,66108,12.041594578792296
瞎,237,250,66056,13.0
瞋,239,250,66559,11.0
瞑,233,231,64810,25.495097567963924
瞠,235,256,63094,16.15549442140351
瞞,242,249,68588,8.06225774829855
瞰,235,248,68819,15.132745950421556
瞶,239,244,67680,12.529964086141668
瞹,233,248,66328,17.11724276862369
瞿,252,244,66059,6.324555320336759
瞼,231,254,64111,19.4164878389476
瞽,248,246,61660,4.47213595499958
瞻,234,250,68946,16.0
矇,238,244,72276,13.416407864998739
矍,245,241,64741,10.295630140987
矗,245,267,61718,17.72004514666935
矚,245,241,72649,10.295630140987
矜,236,236,50665,19.79898987322333
矣,243,261,49169,13.038404810405298
矮,251,248,61750,2.23606797749979
矼,236,248,48571,14.142135623730951
砌,260,240,60266,14.142135623730951
砒,235,258,53763,17.0
礦,254,247,70658,5.0
砠,251,251,61051,1.4142135623730951
礪,256,238,67268,13.416407864998739
硅,248,260,56847,10.198039027185569
碎,240,239,53644,14.866068747318506
硴,243,252,56576,7.280109889280518
碆,255,256,60842,7.810249675906654
硼,262,241,69041,15.0
碚,251,252,58978,2.23606797749979
碌,246,249,59760,4.123105625617661
碣,259,239,64853,14.212670403551895
碵,253,248,60566,3.605551275463989
碪,254,250,66839,4.0
碯,256,259,63427,10.816653826391969
磑,252,255,62550,5.385164807134504
磆,254,238,61704,12.649110640673518
磋,252,257,60638,7.280109889280518
磔,251,246,65215,4.123105625617661
碾,254,242,69642,8.94427190999916
碼,255,234,61474,16.76305461424021
磅,252,244,60283,6.324555320336759
磊,252,253,62250,3.605551275463989
磬,247,247,63986,4.242640687119285
磧,252,247,64631,3.605551275463989
磚,258,244,66688,10.0
磽,247,248,63743,3.605551275463989
磴,251,249,65951,1.4142135623730951
礇,252,248,66832,2.8284271247461903
礒,252,252,69663,2.8284271247461903
礑,258,255,67613,9.433981132056603
礙,249,249,70068,1.4142135623730951
礬,246,247,67888,5.0
礫,246,249,67217,4.123105625617661
祀,240,241,54515,13.45362404707371
祠,261,239,58493,15.556349186104045
祗,242,256,60153,10.0
祟,250,255,54853,5.0
祚,235,244,50308,16.15549442140351
祕,241,262,55555,15.0
祓,246,255,58491,6.4031242374328485
祺,249,249,62223,1.4142135623730951
祿,244,254,60334,7.211102550927978
禊,249,244,64640,6.082762530298219
禝,250,242,69158,8.0
禧,257,253,66102,7.615773105863909
齋,246,244,61138,7.211102550927978
禪,255,233,65910,17.72004514666935
禮,259,252,69731,9.219544457292887
禳,253,252,69815,3.605551275463989
禹,251,250,56835,1.0
禺,251,241,55327,9.055385138137417
秉,250,247,60642,3.0
秕,234,253,55128,16.278820596099706
秧,242,250,56839,8.0
秬,243,248,55013,7.280109889280518
秡,242,251,57919,8.06225774829855
秣,242,248,57834,8.246211251235321
稈,248,232,60057,18.110770276274835
稍,245,243,58466,8.602325267042627
稘,248,243,62088,7.280109889280518
稙,252,256,65182,6.324555320336759
稠,260,244,65357,11.661903789690601
禀,251,250,59401,1.0
稱,254,249,62964,4.123105625617661
稻,247,250,57411,3.0
稾,247,256,60642,6.708203932499369
稷,250,241,67410,9.0
穃,245,249,61171,5.0990195135927845
穗,252,249,66927,2.23606797749979
穉,245,242,64714,9.433981132056603
穡,253,250,66795,3.0
穢,249,253,68449,3.1622776601683795
穩,248,245,64848,5.385164807134504
龝,253,253,70028,4.242640687119285
穰,251,250,67842,1.0
穽,247,241,54186,9.486832980505138
窈,257,250,56305,7.0
窗,249,247,61037,3.1622776601683795
窕,244,251,53444,6.082762530298219
窘,251,250,63776,1.0
窖,247,249,57650,3.1622776601683795
窩,252,247,58948,3.605551275463989
竈,249,250,66130,1.0
窰,243,251,59983,7.0710678118654755
窶,247,251,64726,3.1622776601683795
竅,245,251,62992,5.0990195135927845
竄,242,253,62569,8.54400374531753
窿,237,254,67435,13.601470508735444
邃,261,257,62310,13.038404810405298
竇,248,242,60799,8.246211251235321
竊,257,250,65517,7.0
竍,234,245,40061,16.76305461424021
竏,239,235,43719,18.601075237738275
竕,244,246,50128,7.211102550927978
竓,250,252,51616,2.0
站,250,266,49628,16.0
竚,239,231,45075,21.95449840010015
竝,247,265,48786,15.297058540778355
竡,257,246,56514,8.06225774829855
竢,250,251,55835,1.0
竦,254,248,59194,4.47213595499958
竭,264,239,61576,17.804493814764857
竰,261,248,66200,11.180339887498949
笂,243,246,48842,8.06225774829855
笏,258,241,51714,12.041594578792296
笊,248,234,48124,16.1245154965971
笆,249,246,52793,4.123105625617661
笳,255,251,55910,5.0990195135927845
笘,261,251,48757,11.045361017187261
笞,254,249,52339,4.123105625617661
笵,255,243,50120,8.602325267042627
笨,245,242,54259,9.433981132056603
笶,245,245,52840,7.0710678118654755
筐,249,254,60496,4.123105625617661
筺,248,253,61406,3.605551275463989
笄,247,231,51373,19.235384061671343
筍,255,239,53164,12.083045973594572
笋,251,229,52849,21.02379604162864
筌,243,259,56265,11.40175425099138
筅,246,247,53990,5.0
筵,248,260,60630,10.198039027185569
筥,251,254,57022,4.123105625617661
筴,248,243,55714,7.280109889280518
筧,250,249,57728,1.0
筰,250,235,49021,15.0
筱,246,252,58189,4.47213595499958
筬,248,253,57833,3.605551275463989
筮,252,260,57900,10.198039027185569
箝,256,249,57686,6.082762530298219
箘,255,254,66023,6.4031242374328485
箟,245,252,61619,5.385164807134504
箍,252,249,61415,2.23606797749979
箜,250,254,57480,4.0
箚,254,252,56141,4.47213595499958
箒,254,240,59028,10.770329614269007
箏,254,233,59161,17.46424919657298
筝,248,236,56815,14.142135623730951
箙,247,253,65367,4.242640687119285
篋,249,250,63690,1.0
篁,252,263,61770,13.152946437965905
篌,250,250,62886,0.0
篏,243,251,60272,7.0710678118654755
箴,247,252,61858,3.605551275463989
篆,245,252,61437,5.385164807134504
篝,251,247,62774,3.1622776601683795
篩,250,248,64293,2.0
簑,248,253,62731,3.605551275463989
簔,248,250,64203,2.0
篦,245,256,61050,7.810249675906654
篥,248,249,66707,2.23606797749979
簀,249,247,57970,3.1622776601683795
簇,244,250,59806,6.0
簓,237,248,59590,13.152946437965905
篳,252,242,64371,8.246211251235321
篷,249,255,62307,5.0990195135927845
簗,248,253,59063,3.605551275463989
簍,248,253,67481,3.605551275463989
篶,249,245,60216,5.0990195135927845
簣,253,247,60301,4.242640687119285
簧,251,249,60533,1.4142135623730951
簪,245,246,63365,6.4031242374328485
簟,250,241,62500,9.0
簷,247,247,60995,4.242640687119285
簫,249,251,66150,1.4142135623730951
簽,247,249,57466,3.1622776601683795
籌,252,245,61907,5.385164807134504
籃,241,264,61663,16.64331697709324
籔,236,257,66533,15.652475842498529
籏,251,252,61779,2.23606797749979
籀,261,253,65732,11.40175425099138
籐,246,252,67366,4.47213595499958
籘,246,254,69391,5.656854249492381
籟,249,251,68559,1.4142135623730951
籤,245,253,63864,5.830951894845301
籖,243,257,64309,9.899494936611665
籥,246,249,61603,4.123105625617661
籬,252,258,67760,8.246211251235321
籵,226,237,43561,27.294688127912362
粃,234,254,55012,16.492422502470642
粐,234,227,53788,28.0178514522438
粤,254,236,55944,14.560219778561036
粭,240,255,58041,11.180339887498949
粢,254,257,55495,8.06225774829855
粫,254,243,62808,8.06225774829855
粡,259,242,62322,12.041594578792296
粨,252,249,60390,2.23606797749979
粳,252,244,65776,6.324555320336759
粲,248,245,61433,5.385164807134504
粱,249,252,55177,2.23606797749979
粮,246,249,62080,4.123105625617661
粹,240,236,53690,17.204650534085253
粽,243,246,57804,8.06225774829855
糀,243,246,56522,8.06225774829855
糅,247,246,63003,5.0
糂,252,249,64355,2.23606797749979
糘,248,246,64179,4.47213595499958
糒,257,253,69042,7.615773105863909
糜,245,250,61733,5.0
糢,248,244,64833,6.324555320336759
鬻,253,239,61135,11.40175425099138
糯,253,242,67516,8.54400374531753
糲,253,246,69922,5.0
糴,259,243,68544,11.40175425099138
糶,253,246,69833,5.0
糺,214,269,44303,40.70626487409524
紆,237,243,48790,14.7648230602334
紂,237,248,47252,13.152946437965905
紜,241,264,53144,16.64331697709324
紕,234,263,56966,20.615528128088304
紊,249,249,54603,1.4142135623730951
絅,257,248,62689,7.280109889280518
絋,240,266,57225,18.867962264113206
紮,239,253,52590,11.40175425099138
紲,248,254,64281,4.47213595499958
紿,243,264,58375,15.652475842498529
紵,230,242,50290,21.540659228538015
絳,243,249,60229,7.0710678118654755
絖,238,260,58021,15.620499351813308
絎,233,257,52964,18.384776310850235
絲,242,257,54477,10.63014581273465
絨,249,260,61661,10.04987562112089
絮,252,246,56910,4.47213595499958
絏,250,258,63702,8.0
絣,245,251,58456,5.0990195135927845
經,243,256,60939,9.219544457292887
綉,248,247,62772,3.605551275463989
絛,250,252,62327,2.0
綏,245,257,59795,8.602325267042627
絽,253,260,60055,10.44030650891055
綛,240,246,58296,10.770329614269007
綮,242,243,60873,10.63014581273465
綣,253,252,66053,3.605551275463989
綵,240,253,58405,10.44030650891055
緇,256,263,66189,14.317821063276353
綽,250,253,60277,3.0
綫,252,254,64493,4.47213595499958
總,247,251,65288,3.1622776601683795
綢,261,249,64872,11.045361017187261
綯,256,255,61977,7.810249675906654
緜,235,247,62530,15.297058540778355
綟,247,250,64359,3.0
綰,250,255,61675,5.0
緘,249,259,64645,9.055385138137417
緝,253,249,64052,3.1622776601683795
緤,251,248,66539,2.23606797749979
緞,247,253,64674,4.242640687119285
緲,243,247,63407,7.615773105863909
緡,251,251,66305,1.4142135623730951
縅,247,263,65131,13.341664064126334
縊,247,265,63213,15.297058540778355
縣,241,243,64153,11.40175425099138
縡,247,247,60072,4.242640687119285
縒,249,258,61725,8.06225774829855
縱,242,259,60977,12.041594578792296
縟,250,246,66059,4.0
縉,250,252,66507,2.0
縋,250,263,62137,13.0
縢,247,250,68369,3.0
繆,244,240,64021,11.661903789690601
繦,256,251,68007,6.082762530298219
縻,245,250,59711,5.0
縵,252,253,65248,3.605551275463989
縹,252,241,66289,9.219544457292887
繃,260,260,68178,14.142135623730951
縷,252,253,71040,3.605551275463989
縲,250,248,65978,2.0
縺,254,255,66181,6.4031242374328485
繧,248,250,64663,2.0
繝,262,247,68430,12.36931687685298
繖,247,255,67989,5.830951894845301
繞,247,256,63184,6.708203932499369
繙,255,256,70692,7.810249675906654
繚,245,249,65598,5.0990195135927845
繹,253,240,66301,10.44030650891055
繪,250,257,68734,7.0
繩,254,252,69335,4.47213595499958
繼,249,259,65965,9.055385138137417
繻,253,252,66449,3.605551275463989
纃,243,248,62021,7.280109889280518
緕,242,252,59194,8.246211251235321
繽,251,252,65970,2.23606797749979
辮,248,250,60310,2.0
繿,246,258,66500,8.94427190999916
纈,254,252,66794,4.47213595499958
纉,248,251,66042,2.23606797749979
續,251,251,66163,1.4142135623730951
纒,249,250,69252,1.0
纐,254,246,64816,5.656854249492381
纓,251,247,68433,3.1622776601683795
纔,248,259,65329,9.219544457292887
纖,252,254,68703,4.47213595499958
纎,253,255,67875,5.830951894845301
纛,245,259,60645,10.295630140987
纜,247,253,68125,4.242640687119285
缸,230,266,49401,25.612496949731394
缺,241,255,57717,10.295630140987
罅,246,252,61593,4.47213595499958
罌,249,240,62941,10.04987562112089
罍,248,248,63150,2.8284271247461903
罎,247,252,67476,3.605551275463989
罐,249,252,69224,2.23606797749979
网,248,229,56669,21.095023109728988
罕,247,209,47636,41.10960958218893
罔,249,228,53171,22.02271554554524
罘,251,208,51909,42.01190307520001
罟,250,229,57434,21.0
罠,243,238,64195,13.892443989449804
罨,256,236,67402,15.231546211727817
罩,253,228,57394,22.20360331117452
罧,250,232,61648,18.0
罸,243,235,60940,16.55294535724685
羂,258,239,65319,13.601470508735444
羆,243,227,63529,24.041630560342615
羃,249,236,67330,14.035668847618199
羈,251,235,68528,15.033296378372908
羇,246,236,66559,14.560219778561036
羌,250,249,48641,1.0
羔,251,252,46484,2.23606797749979
羝,243,251,59053,7.0710678118654755
羣,247,237,59665,13.341664064126334
羯,257,243,63086,9.899494936611665
羲,250,254,61330,4.0
羹,251,254,62409,4.123105625617661
羮,247,255,56681,5.830951894845301
羶,255,250,63776,5.0
羸,243,259,59197,11.40175425099138
譱,249,258,63324,8.06225774829855
翅,255,249,63664,5.0990195135927845
翆,244,223,56881,27.65863337187866
翊,272,235,57093,26.627053911388696
翕,250,260,58163,10.0
翡,252,252,60726,2.8284271247461903
翦,249,253,60580,3.1622776601683795
翩,261,244,68127,12.529964086141668
翳,241,241,66480,12.727922061357855
翹,252,247,64960,3.605551275463989
飜,246,248,72335,4.47213595499958
耆,252,245,57076,5.385164807134504
耄,253,252,61066,3.605551275463989
耋,251,258,64285,8.06225774829855
耒,248,252,50043,2.8284271247461903
耘,238,258,55293,14.422205101855956
耙,245,243,60406,8.602325267042627
耜,256,250,60721,6.0
耡,256,253,66521,6.708203932499369
耨,249,245,67152,5.0990195135927845
耿,231,245,54115,19.6468827043885
耻,234,258,54404,17.88854381999832
聊,253,237,63961,13.341664064126334
聆,238,240,57971,15.620499351813308
聒,248,246,61133,4.47213595499958
聘,252,235,64410,15.132745950421556
聚,242,230,58922,21.540659228538015
聟,248,249,61099,2.23606797749979
聢,240,250,59730,10.0
聨,239,241,62374,14.212670403551895
聳,251,256,61216,6.082762530298219
聲,247,243,63918,7.615773105863909
聰,245,246,66436,6.4031242374328485
聶,250,250,61483,0.0
聹,245,240,61999,11.180339887498949
聽,241,244,67856,10.816653826391969
聿,254,237,52203,13.601470508735444
肄,252,246,62433,4.47213595499958
肆,248,244,60354,6.324555320336759
肅,253,254,64584,5.0
肛,231,246,49978,19.4164878389476
肓,246,248,49594,4.47213595499958
肚,234,261,50039,19.4164878389476
肭,251,249,59586,1.4142135623730951
冐,250,228,50892,22.0
肬,235,255,56448,15.811388300841896
胛,253,224,61194,26.1725046566048
胥,251,228,54912,22.02271554554524
胙,235,246,51717,15.524174696260024
胝,240,255,61071,11.180339887498949
胄,251,239,55016,11.045361017187261
胚,235,243,57745,16.55294535724685
胖,234,240,55865,18.867962264113206
脉,234,260,55877,18.867962264113206
胯,242,240,61516,12.806248474865697
胱,238,252,57849,12.165525060596439
脛,243,244,61487,9.219544457292887
脣,245,231,58449,19.6468827043885
脯,252,254,69720,4.47213595499958
腋,242,254,66055,8.94427190999916
隋,243,246,63417,8.06225774829855
腆,247,246,66469,5.0
脾,247,243,64137,7.615773105863909
腓,241,246,59308,9.848857801796104
腑,243,252,63156,7.280109889280518
胼,242,247,59879,8.54400374531753
腱,253,251,70907,3.1622776601683795
腮,243,238,63798,13.892443989449804
腥,249,248,66476,2.23606797749979
腦,251,258,67166,8.06225774829855
腴,240,245,61109,11.180339887498949
膃,251,252,67988,2.23606797749979
膈,252,244,65912,6.324555320336759
膊,254,244,68346,7.211102550927978
膀,247,245,62958,5.830951894845301
膂,250,237,57462,13.0
膠,244,234,67695,17.08800749063506
膕,259,245,70656,10.295630140987
膤,250,242,64686,8.0
膣,248,254,66014,4.47213595499958
腟,249,257,64385,7.0710678118654755
膓,248,252,67276,2.8284271247461903
膩,240,253,64114,10.44030650891055
膰,252,251,71784,2.23606797749979
膵,244,237,61293,14.317821063276353
膾,244,255,68605,7.810249675906654
膸,251,257,66367,7.0710678118654755
膽,244,253,67147,6.708203932499369
臀,247,228,65803,22.20360331117452
臂,249,234,62726,16.0312195418814
膺,253,241,62945,9.486832980505138
臉,243,258,63499,10.63014581273465
臍,239,244,63123,12.529964086141668
臑,249,244,68994,6.082762530298219
臙,243,247,65641,7.615773105863909
臘,242,257,66726,10.63014581273465
臈,252,245,67980,5.385164807134504
臚,247,264,71033,14.317821063276353
臟,245,252,68173,5.385164807134504
臠,250,247,61101,3.0
臧,252,258,63011,8.246211251235321
臺,251,259,60279,9.055385138137417
臻,251,251,66885,1.4142135623730951
臾,251,247,48939,3.1622776601683795
舁,247,241,49429,9.486832980505138
舂,248,252,60377,2.8284271247461903
舅,256,246,61026,7.211102550927978
與,250,247,57409,3.0
舊,250,249,63254,1.0
舍,247,260,52520,10.44030650891055
舐,242,252,58672,8.246211251235321
舖,259,262,69085,15.0
舩,232,262,55674,21.633307652783937
舫,239,259,57106,14.212670403551895
舸,244,248,60666,6.324555320336759
舳,255,268,65012,18.681541692269406
艀,238,246,57815,12.649110640673518
艙,242,263,68746,15.264337522473747
艘,247,252,67511,3.605551275463989
艝,250,254,65043,4.0
艚,257,250,72867,7.0
艟,254,258,70570,8.94427190999916
艤,248,258,68780,8.246211251235321
艢,251,257,70342,7.0710678118654755
艨,246,248,70129,4.47213595499958
艪,244,256,68834,8.48528137423857
艫,248,264,68760,14.142135623730951
舮,230,240,56241,22.360679774997898
艱,247,244,69488,6.708203932499369
艷,240,250,69332,10.0
艸,252,242,50049,8.246211251235321
艾,248,241,39776,9.219544457292887
芍,265,216,41662,37.16180835212409
芒,242,235,42821,17.0
芫,252,241,51003,9.219544457292887
芟,251,252,53028,2.23606797749979
芻,255,252,58393,5.385164807134504
芬,247,235,48414,15.297058540778355
苡,244,246,46331,7.211102550927978
苣,242,246,56553,8.94427190999916
苟,261,236,51024,17.804493814764857
苒,252,243,56455,7.280109889280518
苴,250,257,54528,7.0
苳,245,237,49295,13.92838827718412
莓,252,246,61974,4.47213595499958
范,254,243,47746,8.06225774829855
苻,254,232,45952,18.439088914585774
苹,250,220,50109,30.0
苞,252,247,53683,3.605551275463989
茆,252,238,53829,12.165525060596439
苜,251,247,55402,3.1622776601683795
苙,249,255,48136,5.0990195135927845
茵,251,250,62247,1.0
茴,251,246,59229,4.123105625617661
茖,244,248,56229,6.324555320336759
茲,253,262,57604,12.36931687685298
茱,244,242,55098,10.0
荀,260,241,53153,13.45362404707371
茹,249,249,56302,1.4142135623730951
荐,254,233,54767,17.46424919657298
荅,248,247,52447,3.605551275463989
茯,248,240,51652,10.198039027185569
茫,247,241,42512,9.486832980505138
茗,252,245,54329,5.385164807134504
茘,256,247,54833,6.708203932499369
莅,253,251,52704,3.1622776601683795
莚,246,259,60224,9.848857801796104
莪,248,246,58853,4.47213595499958
莟,248,247,55845,3.605551275463989
莢,244,238,55742,13.416407864998739
莖,246,256,57904,7.211102550927978
茣,245,251,59906,5.0990195135927845
莎,243,235,44311,16.55294535724685
莇,249,249,58558,1.4142135623730951
莊,242,254,54233,8.94427190999916
荼,247,246,56812,5.0
莵,253,248,55327,3.605551275463989
荳,249,253,55839,3.1622776601683795
荵,243,243,54192,9.899494936611665
莠,247,235,58692,15.297058540778355
莨,243,249,58304,7.0710678118654755
菴,255,246,63610,6.4031242374328485
萓,251,255,56300,5.0990195135927845
菎,244,251,58748,6.082762530298219
菽,250,251,53098,1.0
萃,246,228,52167,22.360679774997898
菘,245,252,56959,5.385164807134504
萋,252,247,64551,3.605551275463989
菁,250,231,56091,19.0
菷,252,237,59960,13.152946437965905
萇,244,247,58672,6.708203932499369
菠,256,252,55939,6.324555320336759
菲,244,238,52565,13.416407864998739
萍,258,224,48926,27.202941017470888
萢,258,248,54623,8.246211251235321
萠,256,245,58065,7.810249675906654
莽,242,233,54326,18.788294228055936
萸,248,244,54749,6.324555320336759
蔆,259,253,58588,9.486832980505138
菻,248,247,53960,3.605551275463989
葭,241,248,59955,9.219544457292887
萪,243,238,52295,13.892443989449804
萼,251,231,54703,19.026297590440446
蕚,251,240,57890,10.04987562112089
蒄,251,242,58986,8.06225774829855
葷,250,240,62975,10.0
葫,256,249,59313,6.082762530298219
蒭,251,245,60361,5.0990195135927845
葮,247,248,59212,3.605551275463989
蒂,252,231,55559,19.1049731745428
葩,241,253,60973,9.486832980505138
葆,256,248,60830,6.324555320336759
萬,252,244,61586,6.324555320336759
葯,243,240,53317,12.206555615733702
葹,253,253,62425,4.242640687119285
萵,249,250,57623,1.0
蓊,252,252,60981,2.8284271247461903
葢,250,259,61147,9.0
蒹,250,247,62823,3.0
蒿,249,243,55542,7.0710678118654755
蒟,255,246,57141,6.4031242374328485
蓙,252,259,60072,9.219544457292887
蓍,253,244,60823,6.708203932499369
蒻,256,251,63574,6.082762530298219
蓚,250,248,60790,2.0
蓐,251,243,60099,7.0710678118654755
蓁,251,245,62587,5.0990195135927845
蓆,250,235,61657,15.0
蓖,247,250,61189,3.0
蒡,250,238,56792,12.0
蔡,249,245,61110,5.0990195135927845
蓿,257,244,62279,9.219544457292887
蓴,252,240,63943,10.198039027185569
蔗,247,237,56882,13.341664064126334
蔘,246,238,56772,12.649110640673518
蔬,245,251,59908,5.0990195135927845
蔟,247,251,60753,3.1622776601683795
蔕,252,235,60333,15.132745950421556
蔔,255,247,61890,5.830951894845301
蓼,241,233,60952,19.235384061671343
蕀,250,247,63246,3.0
蕣,251,242,60904,8.06225774829855
蕘,249,250,62981,1.0
蕈,250,235,64407,15.0
蕁,254,243,61944,8.06225774829855
蘂,248,257,58371,7.280109889280518
蕋,249,260,58448,10.04987562112089
蕕,251,254,66201,4.123105625617661
薀,259,259,62002,12.727922061357855
薤,250,254,63013,4.0
薈,250,248,62698,2.0
薑,250,257,63308,7.0
薊,250,247,61042,3.0
薨,248,245,66824,5.385164807134504
蕭,255,252,64773,5.385164807134504
薔,250,246,63445,4.0
薛,240,247,59664,10.44030650891055
藪,238,253,66663,12.36931687685298
薇,254,247,63574,5.0
薜,245,245,61018,7.0710678118654755
蕷,256,242,61553,10.0
薐,250,252,63719,2.0
藉,253,251,64070,3.1622776601683795
薺,246,237,60537,13.601470508735444
藏,249,250,67435,1.0
薹,249,256,62656,6.082762530298219
藐,248,251,62190,2.23606797749979
藕,259,251,66924,9.055385138137417
藝,240,250,64016,10.0
藥,252,247,65739,3.605551275463989
藜,245,240,60050,11.180339887498949
藹,256,248,65936,6.324555320336759
蘊,250,257,68184,7.0
蘓,249,249,65171,1.4142135623730951
蘋,253,249,65929,3.1622776601683795
藾,251,249,68085,1.4142135623730951
藺,245,242,66155,9.433981132056603
蘆,256,261,66334,12.529964086141668
蘢,239,255,65537,12.083045973594572
蘚,242,246,65379,8.94427190999916
蘰,253,256,70877,6.708203932499369
蘿,250,249,71969,1.0
虍,257,258,45046,10.63014581273465
乕,252,237,58929,13.152946437965905
虔,254,261,58260,11.704699910719626
號,245,245,62169,7.0710678118654755
虧,243,251,63003,7.0710678118654755
虱,240,245,57655,11.180339887498949
蚓,259,246,56903,9.848857801796104
蚣,240,258,55687,12.806248474865697
蚩,250,259,59356,9.0
蚪,232,255,51757,18.681541692269406
蚋,258,250,59450,8.0
蚌,238,250,54834,12.0
蚶,247,253,60634,4.242640687119285
蚯,244,263,57485,14.317821063276353
蛄,246,265,58082,15.524174696260024
蛆,252,260,62553,10.198039027185569
蚰,260,265,61386,18.027756377319946
蛉,239,253,57508,11.40175425099138
蠣,259,245,69960,10.295630140987
蚫,244,260,61402,11.661903789690601
蛔,262,250,64043,12.0
蛞,251,256,59786,6.082762530298219
蛩,247,248,58572,3.605551275463989
蛬,249,255,62973,5.0990195135927845
蛟,240,252,56696,10.198039027185569
蛛,241,250,58725,9.0
蛯,246,257,60943,8.06225774829855
蜒,246,254,63717,5.656854249492381
蜆,249,247,64536,3.1622776601683795
蜈,248,247,63222,3.605551275463989
蜀,262,234,64720,20.0
蜃,247,245,65669,5.830951894845301
蛻,244,248,60738,6.324555320336759
蜑,249,251,65650,1.4142135623730951
蜉,246,243,55241,8.06225774829855
蜍,242,253,60495,8.54400374531753
蛹,262,249,66631,12.041594578792296
蜊,255,246,62314,6.4031242374328485
蜴,259,247,65883,9.486832980505138
蜿,248,253,62357,3.605551275463989
蜷,253,254,66356,5.0
蜻,254,248,64934,4.47213595499958
蜥,247,253,63452,4.242640687119285
蜩,261,243,64234,13.038404810405298
蜚,247,253,60744,4.242640687119285
蝠,257,255,65576,8.602325267042627
蝟,264,241,68114,16.64331697709324
蝸,257,251,65170,7.0710678118654755
蝌,244,247,61311,6.708203932499369
蝎,261,247,65198,11.40175425099138
蝴,262,248,66202,12.165525060596439
蝗,253,259,64676,9.486832980505138
蝨,243,255,65200,8.602325267042627
蝮,248,254,65890,4.47213595499958
蝙,261,250,71474,11.0
蝓,249,254,64100,4.123105625617661
蝣,250,253,62061,3.0
蝪,256,248,64893,6.324555320336759
蠅,253,248,67272,3.605551275463989
螢,249,254,57916,4.123105625617661
螟,248,236,62113,14.142135623730951
螂,252,249,67755,2.23606797749979
螯,243,255,65055,8.602325267042627
蟋,249,247,61850,3.1622776601683795
螽,245,270,59387,20.615528128088304
蟀,242,242,57916,11.313708498984761
蟐,254,247,60987,5.0
雖,251,253,66800,3.1622776601683795
螫,249,253,64451,3.1622776601683795
蟄,240,252,63810,10.198039027185569
螳,254,257,60458,8.06225774829855
蟇,249,251,67414,1.4142135623730951
蟆,251,247,67260,3.1622776601683795
螻,257,253,70148,7.615773105863909
蟯,250,253,62661,3.0
蟲,251,260,65289,10.04987562112089
蟠,255,252,69835,5.385164807134504
蠏,251,244,68096,6.082762530298219
蠍,246,250,67008,4.0
蟾,249,254,64319,4.123105625617661
蟶,254,248,65065,4.47213595499958
蟷,256,258,66225,10.0
蠎,248,241,62815,9.219544457292887
蟒,244,243,61718,9.219544457292887
蠑,248,250,63247,2.0
蠖,252,251,67491,2.23606797749979
蠕,255,247,65305,5.830951894845301
蠢,247,256,69195,6.708203932499369
蠡,245,268,65818,18.681541692269406
蠱,250,264,68120,14.0
蠶,248,248,67153,2.8284271247461903
蠹,247,257,66825,7.615773105863909
蠧,245,260,65185,11.180339887498949
蠻,248,253,66908,3.605551275463989
衄,253,261,62954,11.40175425099138
衂,257,253,63337,7.615773105863909
衒,249,253,53260,3.1622776601683795
衙,250,253,55574,3.0
衞,249,252,61642,2.23606797749979
衢,247,246,64436,5.0
衫,232,252,43388,18.110770276274835
袁,247,256,55804,6.708203932499369
衾,248,261,57810,11.180339887498949
袞,248,254,57483,4.47213595499958
衵,261,249,54783,11.045361017187261
衽,245,249,48268,5.0990195135927845
袵,248,248,53100,2.8284271247461903
衲,259,252,56040,9.219544457292887
袂,245,252,53542,5.385164807134504
袗,239,248,50008,11.180339887498949
袒,251,251,54519,1.4142135623730951
袮,235,249,49726,15.033296378372908
袙,260,254,52665,10.770329614269007
袢,242,238,49401,14.422205101855956
袍,250,256,57654,6.0
袤,242,252,59428,8.246211251235321
袰,252,241,64883,9.219544457292887
袿,249,258,54711,8.06225774829855
袱,250,250,56615,0.0
裃,247,245,48606,5.830951894845301
裄,240,247,47864,10.44030650891055
裔,250,247,63082,3.0
裘,249,251,59835,1.4142135623730951
裙,259,246,64085,9.848857801796104
